,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum
477,YRSB,2021,17.8,0.359,0.359,0.12,0.601,0.244,0.357,0.0,0.0,19.6,,,0.296,0.238,5.0,-1.65,1.89,1.82,206.0,17.1,3.94,5.77,-1.65,7.0,20.8,-96.4,2.0,0.7,10.1,-7.3,2.4,32.8,11.0,0.22,-2.38,16.1,5.08,0.0,1.0,206.0,178.0,-0.146092618497496,162.0,0.2402798335571971
479,YRSB,2023,18.6,1.09,1.18,0.62,0.76,0.15,0.63,0.0,0.0,20.2,,0.1,0.35,0.26,5.71,0.359,1.2,0.89,1074.0,17.1,19.6,20.5,0.36,36.2,36.7,20.9,6.4,3.3,3.4,172.7,10.9,31.6,31.1,1.05,54.5,17.3,0.76,0.0,1.0,1074.0,694.0,-0.4366733145620054,178.0,1.7973617247767248
480,TASB,2023,6.17,0.317,0.355,0.317,0.407,0.093,0.312,0.0,0.0,5.85,,0.0,0.331,,1.95,1.13,,-1.12,1.72,1526.0,2.82,1.71,1.07,0.21,0.2,0.7,5.8,5.1,11.9,28.2,16.2,8.91,9.05,0.46,2.63,4.81,-3.14,0.0,2.0,1.72,1.28,-0.2954642128938359,0.475,1.2867647657728576
481,TATN,2022,1427.0,400.4,447.1,284.9,357.7,160.9,196.8,19.3,55.0,176.6,1030.0,48.6,82.0,2.32,1676.0,1096.0,14.5,-153.4,348.4,2179.0,809.3,656.0,1096.0,130.8,90.3,502.9,31.3,20.0,25.9,26.0,17.0,2.84,4.11,0.57,0.74,1.47,-0.34,0.0,11.0,415.64119999999997,798.7144000000001,0.6531810469642993,542.066,-0.26556537714971884
482,TATN,2023,1589.0,356.6,391.7,286.3,326.6,223.6,103.0,12.4,71.0,200.2,1250.0,60.7,109.0,2.1,2045.0,1191.0,22.9,-61.2,710.6,2179.0,1653.0,1591.0,1191.0,131.4,47.3,546.6,24.7,18.0,6.7,24.0,14.0,5.77,16.0,1.04,1.39,4.06,-0.16,0.0,14.0,798.7144000000001,788.67,-0.012655452654447508,415.64119999999997,0.6531810469642993
483,TATN,2024,2030.0,403.0,478.4,306.1,425.1,174.7,235.6,14.3,75.0,279.4,1624.0,62.2,126.2,1.37,2205.0,1322.0,13.3,-104.2,690.0,2179.0,1604.0,1500.0,1322.0,140.5,108.1,606.8,23.6,15.1,15.7,23.2,13.9,5.24,6.81,0.79,1.21,3.13,-0.22,0.0,9.0,788.67,581.0,-0.30559722555206736,798.7144000000001,-0.012655452654447508
484,TTLK,2022,10.3,2.81,4.17,2.64,3.47,1.11,2.58,10.0,40.0,7.52,,1.4,3.04,0.0,15.9,11.2,0.0,-4.53,0.51,20844.0,10.6,6.09,10.8,0.13,0.12,0.52,40.4,25.6,24.3,23.5,16.6,4.02,4.12,1.03,0.98,1.46,-1.09,0.0,11.0,0.561,1.039559,0.6168309582214516,0.621846,-0.10297156813697185
485,TTLK,2023,10.9,2.0,3.54,2.62,3.0,1.76,1.59,4.9,39.0,8.92,,1.5,3.56,0.0,16.4,12.7,0.0,-4.74,0.991,20885.0,20.7,16.0,12.2,0.13,0.08,0.58,32.4,24.0,7.7,20.7,16.0,7.9,13.0,1.9,1.7,4.51,-1.34,0.0,16.0,1.039559,0.763752,-0.3083087346038339,0.561,0.6168309582214516
486,TTLK,2024,11.6,1.81,3.31,2.24,2.73,1.92,1.57,5.2,35.0,9.81,,1.5,4.24,0.0,17.5,13.9,0.0,-5.33,0.726,20885.0,15.2,9.83,13.4,0.11,0.08,0.64,28.5,19.3,10.4,16.1,12.8,6.77,9.65,1.31,1.13,2.97,-1.61,0.0,16.0,0.763752,0.666246,-0.13658415743062766,1.039559,-0.3083087346038339
487,TRNFP,2022,1205.0,298.1,511.4,242.6,422.4,207.0,266.0,19.0,50.0,693.4,,213.3,228.1,38.7,3379.0,2485.0,430.0,-34.6,87550.0,5.69,634.6,600.0,2428.0,42606.0,46716.0,426333.0,42.5,20.1,53.4,9.8,7.2,2.62,2.39,0.53,0.26,1.17,-0.07,0.0,17.0,104184.5,1626.8999999999999,-4.159487002322312,168961.0,-0.48350455320568925
488,TRNFP,2023,1331.0,309.7,552.8,304.2,425.1,268.4,224.6,12.2,42.0,778.1,,242.0,266.0,31.7,3542.0,2689.0,346.2,-146.7,1450.0,569.4,1051.0,904.0,2631.0,534.2,394.5,4620.0,41.5,22.9,27.2,11.3,8.6,3.45,4.68,0.79,0.4,1.64,-0.27,0.0,20.0,1626.8999999999999,1425.774,-0.13196153937449373,104184.5,-4.159487002322312
489,TRNFP,2024,1424.0,282.2,545.0,287.7,449.3,351.7,177.0,16.2,50.0,878.9,,230.8,306.5,23.9,3691.0,2858.0,275.9,-239.0,1227.0,569.4,889.1,650.1,2797.0,505.2,310.8,4911.0,38.3,20.2,25.3,10.1,7.8,3.09,5.02,0.62,0.32,1.19,-0.44,0.0,25.0,1425.774,1381.0,-0.03190694973133867,1626.8999999999999,-0.13196153937449373
491,URKZ,2021,15.1,0.926,1.27,2.08,2.02,0.215,1.66,0.0,0.0,1.39,12.8,,0.241,0.151,39.9,33.8,2.06,1.93,16260.0,0.548,8.91,10.8,33.8,3797.0,3031.0,61704.0,8.4,13.7,18.6,6.2,5.2,4.28,5.37,0.59,0.26,8.57,1.53,0.0,1.0,16260.0,16320.0,0.003683245416296368,15880.0,0.023647648300674843
493,URKZ,2023,21.8,5.53,5.84,6.15,3.1,0.48,2.5,0.0,0.0,1.77,14.5,0.3,0.255,0.185,52.7,44.8,1.57,1.14,27300.0,0.548,15.0,16.1,44.8,11228.0,4564.0,81806.0,26.8,28.2,16.7,13.7,11.7,2.43,5.98,0.69,0.33,2.76,0.2,0.0,2.0,27300.0,31000.0,0.12710050229423217,16320.0,0.5144953526549532
494,FIXR,2022,271.6,38.0,51.5,19.6,32.2,11.5,11.8,0.0,0.0,49.8,184.8,13.5,26.2,3.03,117.5,36.7,22.2,3.29,337.1,850.0,286.5,289.8,25.1,23.1,13.8,29.5,19.0,7.2,4.1,53.5,16.7,14.6,24.4,1.05,11.4,5.63,0.06,0.0,4.0,337.1,291.55949999999996,-0.14513552064035593,543.1,-0.4769138428007845
495,FIXR,2023,280.9,32.9,49.1,29.9,35.2,5.73,19.3,3.5,28.0,58.3,190.4,15.1,32.3,2.85,134.9,66.0,15.0,-15.7,281.7,850.0,239.4,223.8,55.5,35.1,22.7,65.3,17.5,10.6,8.1,45.2,22.1,8.02,12.4,0.85,4.31,4.56,-0.32,0.0,2.0,291.55949999999996,0.37445,-6.65754109788642,337.1,-0.14513552064035593
496,FIXR,2024,300.3,29.4,46.1,21.4,29.5,8.27,10.3,37345.0,175.0,66.0,205.5,16.5,38.1,4.44,123.6,49.7,18.3,11.8,0.001,100000.0,0.1,11.9,40.2,0.21,0.1,0.4,15.4,7.1,10330.0,43.1,17.3,0.0,0.01,0.0,0.0,0.26,0.26,0.0,3.0,0.37445,0.561,0.40426262282732023,291.55949999999996,-6.65754109788642
498,LIFE,2022,0.38,-0.168,-0.121,-0.207,-0.003,0.003,-0.015,0.0,0.0,0.248,0.299,,0.182,0.037,1.34,0.121,0.5,0.49,4.2,301.0,1.26,1.76,-0.27,-0.69,-0.05,-0.91,-31.8,-54.5,-1.1,-171.1,-15.4,-6.11,-87.2,3.33,-4.61,-14.5,-4.06,566.67,1.0,4.2,5.12,0.1980699137620937,5.6,-0.2876820724517808
499,PHOR,2021,420.5,164.1,191.8,130.2,126.2,48.0,77.9,15.2,88.0,,218.8,27.7,32.8,4.95,405.4,164.6,169.8,148.1,5838.0,129.5,756.0,904.1,162.8,1005.0,601.2,1257.0,45.6,31.0,10.3,79.1,32.1,5.81,9.71,1.8,4.64,4.71,0.77,0.0,11.0,6725.375999999999,7568.834000000001,0.11815119181795378,3436.11,0.6715478171263174
500,PHOR,2022,569.5,228.3,257.9,182.3,203.3,63.0,104.3,18.3,83.0,51.8,269.0,29.5,51.6,5.3,455.6,197.6,190.8,177.4,6398.0,129.5,828.5,1006.0,195.5,1408.0,805.4,1509.0,45.3,32.0,12.6,92.3,40.0,4.54,7.94,1.45,4.24,3.9,0.69,0.0,11.0,7568.834000000001,7440.11,-0.017153392841635275,6725.375999999999,0.11815119181795378
501,PHOR,2023,440.3,150.8,183.0,104.1,134.3,64.2,70.2,12.9,106.0,39.9,251.6,32.3,47.4,7.18,525.6,151.5,248.1,218.9,6590.0,129.5,853.4,1072.0,148.7,803.9,542.2,1148.0,41.6,23.6,8.2,68.7,19.8,8.2,12.2,1.94,5.74,5.86,1.2,0.0,15.0,7440.11,6704.494000000001,-0.10410758586610289,7568.834000000001,-0.017153392841635275
502,CNRU,2022,8.27,0.75,1.67,0.48,1.92,0.12,1.76,0.0,0.0,7.51,,,3.76,,6.97,5.01,0.0,-4.1,361.2,70.0,25.3,21.2,3.15,6.86,25.2,45.0,20.2,5.8,7.0,9.6,6.9,52.6,14.4,3.06,8.03,12.7,-2.46,0.0,1.0,361.2,614.2,0.5308887864638917,1040.0,-1.0575441705925879
503,CNRU,2023,11.6,1.82,2.78,1.69,2.42,0.439,1.94,0.0,0.0,9.75,,0.3,4.35,,10.3,4.24,0.0,-6.43,614.2,70.0,43.0,36.5,1.77,24.2,27.7,25.3,24.0,14.6,4.5,39.9,16.4,25.4,22.1,3.71,24.3,13.1,-2.31,0.0,4.0,614.2,527.4,-0.15236133408753585,361.2,0.5308887864638917
504,CNRU,2024,13.0,2.23,3.21,1.7,2.81,0.444,2.34,0.0,0.0,10.8,,0.4,4.99,,13.1,5.94,0.0,-9.22,527.4,77.7,41.0,31.7,3.64,21.9,30.1,46.8,24.7,13.1,5.7,28.7,13.0,24.1,17.5,3.15,11.3,9.9,-2.87,0.0,3.0,527.4,606.8,0.1402399735551908,614.2,-0.15236133408753585
505,WTCMP,2022,6.87,0.77,1.3,0.67,2.12,0.47,2.07,7.3,104.0,2.78,2.67,0.5,2.39,,56.5,47.5,0.0,-3.49,7.74,1083.0,9.41,5.92,47.5,0.62,1.91,43.8,18.9,9.8,24.7,1.4,1.2,14.0,4.55,1.37,0.2,4.56,-2.68,0.0,7.0,8.30502,12.8832,0.4390639857730833,10.19912,-0.20544129080836462
506,WTCMP,2023,8.36,2.56,3.02,3.6,1.98,0.378,2.47,5.6,24.0,3.17,2.93,0.5,2.64,,62.4,52.8,0.0,-12.8,12.2,1083.0,14.7,1.94,52.8,3.32,2.28,48.8,36.1,43.1,18.7,6.8,5.8,4.09,5.98,1.76,0.28,0.64,-4.24,0.0,5.0,12.8832,14.7757,0.1370598024731763,8.30502,0.4390639857730833
507,WTCMP,2024,9.59,3.36,3.94,3.11,2.3,0.337,4.48,6.3,35.0,3.56,3.37,0.6,3.11,,67.6,55.6,0.0,-16.5,13.9,1083.0,16.8,0.23,55.6,2.87,4.14,51.3,41.1,32.4,29.7,5.6,4.6,5.39,3.74,1.75,0.3,0.06,-4.2,0.0,4.0,14.7757,15.2581,0.03212657008902088,12.8832,0.1370598024731763
508,CNTL,2021,1.48,0.442,0.585,0.356,0.337,0.017,0.332,12.7,95.0,1.03,,,0.108,0.003,1.61,1.13,0.0,0.0,12.0,166.2,2.43,2.43,1.09,2.14,2.0,6.54,39.5,24.1,16.7,31.5,22.1,6.84,7.33,1.65,2.24,4.16,-0.01,0.0,1.0,13.524000000000001,10.009939999999999,-0.3008872855424687,15.4,-0.1299016245739439
509,CNTL,2022,1.33,-0.103,0.128,-0.046,0.291,0.043,0.29,0.3,0.0,1.43,,,0.101,0.0,1.15,0.782,0.0,0.0,9.98,166.2,2.06,2.06,0.75,-0.28,1.75,4.5,9.6,-3.5,17.5,-5.9,-4.0,-44.8,7.1,1.55,2.75,16.1,-0.02,0.0,3.0,10.009939999999999,15.093699999999998,0.4106988389147887,13.524000000000001,-0.3008872855424687
510,CNTL,2023,1.3,0.083,0.113,0.074,0.186,0.017,0.184,1.3,57.0,1.22,,0.1,0.108,,1.19,0.879,,-0.4,14.9,166.2,3.08,2.68,0.86,0.45,1.11,5.15,8.7,5.7,7.4,8.4,6.2,41.6,16.7,2.37,3.59,23.7,-3.54,0.0,1.0,15.093699999999998,10.6,-0.35342343709993823,10.009939999999999,0.4106988389147887
512,CHKZ,2022,22.5,2.08,3.16,0.45,1.49,5.08,1.83,2.8,25.0,1.61,18.8,1.1,4.73,0.7,33.5,2.0,9.34,2.88,6660.0,0.6,4.0,6.88,2.0,749.7,3049.0,3332.0,14.0,2.0,45.8,22.5,1.3,8.88,2.18,0.18,2.0,2.18,0.91,0.0,23.0,6846.4800000000005,21338.899999999998,1.1367970465680226,5800.0,0.1658767340328976
513,CHKZ,2023,44.5,5.92,9.45,2.27,1.03,20.8,-19.7,2.1,12.0,3.51,35.1,3.5,16.8,2.13,74.8,4.12,30.9,22.4,20900.0,0.6,12.5,34.9,4.1,3782.0,-32871.0,6834.0,21.2,5.1,-157.3,55.1,3.0,5.53,-0.64,0.28,3.06,3.7,2.37,0.0,47.0,21338.899999999998,18668.0,-0.13372087006572456,6846.4800000000005,1.1367970465680226
514,CHMK,2021,176.3,10.7,14.3,6.49,0.045,1.24,4.0,0.0,0.0,17.7,147.8,,0.8,10.0,252.9,43.1,185.5,180.8,4720.0,3.16,14.9,195.7,43.0,2052.0,1265.0,13610.0,8.1,3.7,26.8,15.1,2.6,2.3,3.73,0.08,0.35,13.7,12.7,0.0,1.0,4720.0,3550.0,-0.2848611961101396,2785.0,0.5275609262182167
515,CHMK,2022,168.0,8.82,12.1,12.9,-2.34,1.8,0.1,0.0,0.0,17.5,141.6,3.3,,11.4,250.5,55.9,170.2,169.8,3550.0,3.16,11.2,181.1,55.9,4073.0,31.6,17680.0,7.2,7.7,0.9,23.0,5.1,0.87,112.3,0.07,0.2,14.9,14.0,0.0,1.0,3550.0,9310.0,0.9641414878016513,4720.0,-0.2848611961101396
516,CHMK,2023,161.5,16.1,19.6,4.18,29.1,6.89,25.6,0.0,0.0,16.0,129.4,3.4,0.998,16.3,245.5,61.7,155.7,155.1,9310.0,3.16,29.4,184.5,61.7,1322.0,8090.0,19516.0,12.1,2.6,86.9,6.8,1.7,7.04,1.15,0.18,0.48,9.41,7.91,0.0,4.0,9310.0,6070.0,-0.4277304862175688,3550.0,0.9641414878016513
517,GCHE,2022,184.3,17.5,30.2,15.5,26.7,19.1,10.5,5.5,40.0,24.6,139.4,11.4,34.3,5.11,258.8,91.6,123.4,90.7,2711.0,42.2,114.4,205.1,85.1,366.2,248.0,2016.0,16.4,8.4,9.1,16.9,6.0,7.4,10.9,0.62,1.34,6.8,3.01,0.0,10.0,2860.105,4420.663,0.43543134739617323,3029.3759999999997,-0.05749832027398402
518,GCHE,2023,226.7,40.4,50.0,27.4,35.4,36.7,-1.74,7.9,50.0,32.9,160.7,14.2,47.1,6.67,283.7,119.7,110.7,95.4,4097.0,42.2,173.0,268.4,111.8,648.5,-41.2,2647.0,22.0,12.1,-1.0,22.9,9.7,6.32,-99.4,0.76,1.55,5.37,1.91,0.0,16.0,4420.663,4505.952,0.01910950464920108,2860.105,0.43543134739617323
519,GCHE,2024,259.3,30.6,46.4,20.4,31.5,36.9,-7.37,5.6,50.0,38.6,190.4,15.8,57.4,17.5,327.5,124.9,143.2,132.8,4267.0,42.2,180.2,313.0,116.2,482.0,-174.6,2752.0,17.9,7.8,-4.1,16.3,6.2,8.85,-24.4,0.69,1.55,6.75,2.87,0.0,14.0,4505.952,3551.218,-0.23810854625592137,4420.663,0.01910950464920108
520,ELFV,2022,50.5,-23.6,9.38,-20.2,6.24,7.85,-4.28,0.0,0.0,74.6,,3.5,2.91,3.11,65.4,25.0,34.4,29.8,0.549,35372.0,19.4,49.2,24.4,-0.57,-0.12,0.69,18.6,-40.1,-22.1,-81.0,-30.9,-0.96,-4.53,0.38,0.79,5.24,3.17,0.0,16.0,0.549,0.665,0.19168859914632339,0.862,-0.45115682915416233
521,ELFV,2023,60.8,8.6,12.1,4.62,12.7,9.44,0.37,0.0,0.0,52.6,,3.2,3.75,3.01,67.0,29.6,30.0,29.1,0.665,35372.0,23.5,52.6,29.2,0.13,0.01,0.82,20.0,7.6,1.6,15.6,6.9,5.09,63.6,0.39,0.81,4.33,2.4,0.0,16.0,0.665,0.515,-0.25562013999211797,0.549,0.19168859914632339
522,ELFV,2024,68.6,9.49,13.5,4.54,14.0,6.79,3.8,0.0,0.0,60.1,,3.2,4.34,4.31,73.7,34.2,30.8,25.4,0.515,35372.0,18.2,43.6,33.9,0.13,0.11,0.96,19.7,6.6,20.9,13.3,6.2,4.01,4.8,0.27,0.54,3.22,1.87,0.0,10.0,0.515,0.494,-0.041631383475813716,0.665,-0.25562013999211797
525,RKKE,2023,50.2,2.11,2.23,0.342,-10.1,1.23,-11.3,0.0,0.0,3.27,45.7,1.1,18.3,1.14,99.2,-3.1,24.5,14.7,24330.0,1.84,44.9,59.6,-3.81,185.5,-6109.0,-2066.0,4.4,0.7,-25.1,-11.0,0.3,131.2,-3.98,0.89,-11.8,26.7,6.6,0.0,2.0,24330.0,15420.0,-0.4560447886602477,5920.0,1.413373707899517
526,ETLN,2022,80.6,25.1,16.5,13.0,-45.6,1.2,-51.5,0.0,0.0,3.15,52.4,0.5,11.6,5.26,248.1,74.2,93.1,8.92,46.4,383.4,17.8,26.7,71.6,33.8,-134.2,186.6,20.5,16.1,-289.5,17.5,5.2,1.37,-0.35,0.22,0.25,1.62,0.54,0.0,1.0,46.4,83.4,0.5863488501324916,85.5,-0.611216916710505
527,ETLN,2023,88.8,11.9,18.1,-3.37,-46.5,2.15,-49.3,0.0,0.0,12.6,58.8,0.8,15.1,11.8,260.4,70.9,118.6,31.5,83.4,383.4,32.0,63.5,67.9,-8.79,-128.4,177.1,20.4,-3.8,-154.1,-4.8,-1.3,-9.48,-0.65,0.36,0.47,3.5,1.74,0.0,2.0,83.4,54.7,-0.4217845999367655,46.4,0.5863488501324916
528,ETLN,2024,131.0,23.7,27.7,-2.0,-76.7,6.47,-97.1,0.0,0.0,14.6,89.6,0.9,18.5,27.8,323.3,64.0,176.6,60.0,54.7,383.4,21.0,81.0,57.3,-5.22,-253.2,149.4,21.1,-1.5,-462.6,-3.1,-0.6,-10.5,-0.22,0.16,0.37,2.93,2.17,0.0,5.0,54.7,38.7,-0.34602410939219935,83.4,-0.4217845999367655
532,UKUZ,2021,40.1,15.7,17.3,13.8,11.8,1.53,2.97,0.0,0.0,7.92,19.5,,1.57,9.85,76.5,-21.0,77.0,76.9,1344.0,36.1,48.5,125.4,-21.8,381.6,82.3,-602.9,43.2,34.4,6.1,-65.7,18.0,3.52,16.3,1.21,-2.23,7.25,4.44,0.0,4.0,1344.0,1222.0,-0.09516138135155423,514.0,0.9611822556279298
533,UKUZ,2022,58.4,24.2,26.2,15.9,23.5,3.72,12.0,0.0,0.0,10.6,23.7,2.0,2.0,8.4,71.3,-5.0,60.0,59.3,1222.0,36.1,44.1,103.4,-5.8,441.2,333.4,-160.6,44.8,27.3,27.3,-318.6,22.3,2.77,3.66,0.76,-7.61,3.95,2.27,0.0,6.0,1222.0,1606.0,0.2732577547751663,1344.0,-0.09516138135155423
534,UKUZ,2023,45.4,7.84,10.2,1.8,8.25,3.83,-3.73,0.0,0.0,11.1,26.5,2.4,2.3,6.8,61.6,-9.62,55.7,55.7,1606.0,36.1,58.0,113.7,-10.4,49.8,-103.3,-288.6,22.4,4.0,-6.4,-18.7,2.9,32.2,-15.5,1.28,-5.57,11.1,5.46,0.0,8.0,1606.0,1074.0,-0.40235661943789697,1222.0,0.2732577547751663
535,UGLD,2022,57.1,10.1,25.2,-20.1,18.3,18.9,-1.55,0.0,0.0,6.3,40.7,9.8,10.4,2.2,99.1,25.5,51.4,50.8,0.55,200100.0,110.1,160.8,25.5,-0.1,-0.01,0.13,44.2,-35.1,-1.4,-78.6,-20.2,-5.49,-71.0,1.93,4.32,6.38,2.01,0.0,33.0,0.55,0.639,0.14998617615101806,0.55,0.0
536,UGLD,2023,67.8,13.8,30.9,0.687,18.1,22.1,-2.52,0.0,0.0,9.01,45.0,9.5,11.7,3.2,120.5,32.5,33.8,33.2,0.639,200100.0,127.9,161.1,32.5,0.0,-0.01,0.16,45.6,1.0,-2.0,2.1,0.6,186.1,-50.7,1.89,3.93,5.21,1.07,0.0,33.0,0.639,0.749,0.1588345291396847,0.55,0.14998617615101806
537,UGLD,2024,75.9,18.1,34.4,8.82,23.6,25.7,-7.79,0.0,0.0,8.59,49.3,11.2,15.8,6.86,154.6,48.0,71.6,71.1,0.749,222779.0,166.8,237.8,48.0,0.04,-0.03,0.22,45.3,11.6,-4.7,18.4,5.7,18.9,-21.4,2.2,3.47,6.91,2.07,0.0,34.0,0.749,0.548,-0.3124636965692038,0.639,0.1588345291396847
538,UPRO,2022,105.8,25.2,42.0,21.3,34.6,5.9,29.4,0.0,0.0,81.7,,7.6,8.43,0.094,146.4,129.7,0.0,-28.6,1.35,63049.0,85.0,56.4,129.0,0.34,0.47,2.05,39.7,20.1,34.6,16.4,14.5,4.0,2.89,0.8,0.66,1.34,-0.68,0.0,6.0,1.35,2.0,0.3930425881096072,2.8005299999999997,-0.7297040925328252
539,UPRO,2023,118.6,23.5,44.3,22.0,31.4,14.2,21.0,0.0,0.0,95.6,,8.1,9.84,0.0,166.3,152.5,0.0,-52.1,2.0,63049.0,126.0,73.9,151.8,0.35,0.33,2.41,37.3,18.6,16.6,14.5,13.3,5.72,6.01,1.06,0.83,1.67,-1.18,0.0,12.0,2.0,1.82,-0.09431067947124129,1.35,0.3930425881096072
540,UPRO,2024,128.3,27.7,49.1,31.9,35.8,13.2,32.3,0.0,0.0,101.8,,5.8,10.5,0.0,197.2,184.1,0.0,-92.0,1.82,63049.0,115.0,23.0,183.3,0.51,0.51,2.91,38.3,24.9,28.1,17.3,16.2,3.6,3.56,0.9,0.63,0.47,-1.87,0.0,10.0,1.82,1.49,-0.20006038113133623,2.0,-0.09431067947124129
541,UTAR,2021,75.5,9.58,17.1,26.8,5.4,8.57,-4.2,0.0,0.0,67.2,,,16.8,5.63,95.5,10.8,25.2,17.6,7.61,3702.0,28.2,45.8,10.7,7.24,-1.13,2.89,22.7,35.5,-14.9,248.3,28.1,1.05,-6.71,0.37,2.63,2.67,1.03,0.0,11.0,7.61,7.33,-0.03748765597503443,6.7,0.1273556454766741
542,UTAR,2022,81.0,18.4,26.7,4.44,20.7,10.5,5.65,0.0,0.0,64.1,,8.4,18.7,3.0,98.6,20.0,30.0,13.2,7.33,3702.0,27.1,40.3,20.0,1.2,1.53,5.39,33.0,5.5,20.8,22.2,4.5,6.11,4.8,0.34,1.36,1.51,0.49,0.0,13.0,7.33,12.4,0.525720956712431,7.61,-0.03748765597503443
543,UTAR,2023,97.7,10.1,24.6,2.81,19.1,23.6,-4.56,0.0,0.0,89.5,,14.5,20.2,4.18,123.2,22.4,30.7,25.2,12.4,7896.0,98.0,123.2,22.3,0.36,-0.58,2.83,25.2,2.9,-4.7,12.6,2.3,34.9,-21.5,1.0,4.39,5.0,1.02,0.0,24.0,12.4,13.6,0.09237332013101507,7.33,0.525720956712431
544,YAKG,2021,7.79,2.36,3.81,0.943,0.955,4.75,-1.61,0.5,53.0,2.57,2.86,0.4,1.5,0.99,27.2,12.3,11.1,7.63,112.0,826.9,92.6,100.2,12.3,1.14,-1.95,14.9,48.9,12.1,-1.7,7.7,3.5,98.2,-57.5,11.9,7.53,26.3,2.0,0.0,61.0,112.55999999999999,123.7,0.09437286659230876,53.2,0.7494280164585346
545,YAKG,2022,7.58,2.99,3.32,1.83,3.35,6.38,-2.13,0.0,0.0,1.93,3.03,0.6,1.54,1.0,29.2,14.1,9.63,7.68,123.7,826.9,102.3,110.0,14.1,2.21,-2.57,17.1,43.8,24.1,-2.1,13.0,6.3,55.9,-48.0,13.5,7.24,33.1,2.31,0.0,84.0,123.7,88.9,-0.3303471368785833,112.55999999999999,0.09437286659230876
546,YAKG,2023,8.25,3.46,3.49,2.24,3.45,2.87,0.44,0.0,0.0,1.2,3.59,0.6,1.46,0.73,30.8,16.4,10.3,7.3,88.9,826.9,73.5,80.8,16.4,2.71,0.53,19.8,42.3,27.2,0.6,13.7,7.3,32.8,167.1,8.91,4.49,23.1,2.09,0.0,35.0,88.9,56.0,-0.46216045178470966,123.7,-0.3303471368785833
547,IRKT,2021,209.7,14.5,27.9,5.74,28.1,10.5,8.77,0.0,0.0,49.7,145.5,,21.0,5.47,306.8,-0.25,142.8,94.1,22.2,6786.0,150.8,244.8,-0.27,0.85,1.29,-0.04,13.3,2.7,5.8,-2296.0,1.9,26.3,17.2,0.72,-550.3,8.78,3.37,9.57,5.0,22.2,38.4,0.5479651707154475,24.8,-0.11075136429270276
550,YKEN,2021,22.6,-9.43,4.19,-10.2,4.43,461.0,-3.0,0.0,0.0,37.5,,,12.1,1.13,56.9,-8.89,24.8,24.3,0.305,7964.0,2.83,27.1,-8.89,-1.28,-0.38,-1.12,18.5,-45.2,-123.5,115.0,-18.0,-0.28,-0.94,0.13,-0.32,6.47,5.79,0.0,2037.0,0.305,0.264,-0.14436267346109546,0.38,-0.2198594761130199
551,YKEN,2022,25.3,12.1,5.3,8.0,0.67,5.95,-8.51,0.0,0.0,38.2,,1.9,13.7,1.92,52.4,-0.75,33.0,32.8,0.264,7964.0,2.45,35.2,-0.75,1.0,-1.07,-0.09,20.9,31.6,-405.5,-1066.7,15.3,0.31,-0.29,0.1,-3.27,6.64,6.18,0.0,23.0,0.264,0.609,0.8358691645635807,0.305,-0.14436267346109546
552,YKEN,2023,32.2,7.2,5.9,3.0,5.12,10.3,-9.47,0.0,0.0,47.0,,2.7,15.4,3.1,64.5,7.0,38.1,37.3,0.609,10188.0,7.02,44.3,7.0,0.29,-0.93,0.69,18.3,9.3,-152.6,42.9,4.7,2.34,-0.74,0.22,1.0,7.51,6.33,0.0,32.0,0.609,0.48,-0.23803216380796036,0.264,0.8358691645635807
553,YDEX,2022,521.7,13.2,64.1,10.8,41.7,50.5,-10.9,0.0,0.0,508.5,233.2,30.9,,,616.7,316.3,51.2,-32.1,1814.0,361.5,655.7,623.6,140.8,29.8,-30.3,389.4,12.3,2.1,-1.7,3.4,1.7,60.9,-60.0,1.26,4.66,9.72,-0.5,0.0,10.0,1814.0,2542.0,0.3374168210743174,4502.0,-0.9089873907915956
554,YDEX,2023,798.1,63.9,120.8,52.1,115.6,84.2,-37.7,0.0,0.0,734.2,360.0,49.3,165.8,16.5,746.4,296.3,140.8,44.3,2542.0,361.5,918.9,963.2,125.1,144.1,-104.3,346.1,15.1,6.5,-4.1,17.6,7.0,17.6,-24.4,1.15,7.35,7.97,0.37,0.0,11.0,2542.0,4137.12,0.48704872081779943,1814.0,0.3374168210743174
555,YDEX,2024,1095.0,51.6,188.6,100.9,203.2,124.6,48.9,4.0,57.0,1043.0,,63.1,223.5,45.2,1098.0,293.8,368.1,82.2,3978.0,390.5,1554.0,1636.0,-42.5,258.4,125.2,-108.8,17.2,9.2,3.1,34.3,9.2,15.4,31.8,1.42,-36.6,8.67,0.44,0.0,11.0,4137.12,4770.902999999999,0.142535701574757,2542.0,0.48704872081779943
