,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred
464,VRSB,2023,30.2,1.14,1.19,1.1,1.84,0.175,1.94,0.0,0.0,32.7,,0.0,0.5,0.0,12.4,7.33,0.0,-1.78,511.4,56.2,31.5,29.7,7.33,19.6,34.5,130.5,3.9,3.6,6.8,15.0,8.9,28.7,16.2,1.04,4.3,25.0,-1.5,0.0,1.0,511.4,406.377,-0.2298707626825315,143.3124,1.272125200015046,-0.3465012882230706,0.45089480231979207
465,KBSB,2021,55.4,0.656,0.656,0.074,-0.3,0.267,-0.474,13.0,439.0,57.8,,,0.78,0.524,10.4,-63.0,3.7,3.34,139.5,17.9,2.49,5.84,-63.0,4.14,-26.5,-3526.0,1.2,0.1,-19.0,-0.1,0.7,33.7,-5.26,0.04,-0.04,8.9,5.1,0.0,0.0,157.635,166.40200000000002,0.0541243135599776,128.5,0.2043533296503949,0.35527933028386904,0.6229423945782401
466,KBSB,2022,60.8,1.77,1.83,1.26,1.68,0.2,1.72,10.2,22.0,67.8,,0.1,0.82,0.6,10.5,0.24,2.75,2.16,151.0,17.9,2.7,4.86,0.24,70.5,96.3,13.4,3.0,2.1,63.7,525.0,12.0,2.14,1.57,0.04,11.2,2.65,1.18,0.0,0.0,166.40200000000002,480.0,1.0593795563562896,157.635,0.0541243135599776,0.3489436478561057,0.7287711378291052
467,KBSB,2023,67.7,4.51,4.59,3.87,4.42,0.32,4.34,0.0,0.0,74.6,,0.1,0.97,0.11,15.6,6.85,0.0,-2.23,480.0,17.9,8.58,6.35,6.85,216.6,242.9,383.3,6.8,5.7,50.6,56.5,24.8,2.22,1.98,0.13,1.25,1.38,-0.49,0.0,0.0,480.0,483.0375,0.0063081864883793,166.40200000000002,1.0593795563562896,0.26584732334530464,0.7783327125765319
468,MISB,2021,8.07,0.432,0.432,0.335,0.58,0.049,0.528,13.4,76.0,8.44,,,0.145,0.072,2.85,1.54,0.407,0.15,14.4,121.8,1.87,2.02,1.54,2.75,4.33,12.6,5.4,4.2,30.1,21.8,11.8,5.57,3.53,0.23,1.21,4.67,0.35,0.0,1.0,16.3296,16.8902,0.0337541601883141,12.9,0.2357521005198888,0.040489481469004975,0.5468292589182996
469,MISB,2022,8.09,0.75,0.78,0.65,0.55,0.065,0.575,6.9,28.0,,,0.0,,,3.0,1.96,0.014,-0.08,15.8,121.8,2.08,2.0,1.96,5.33,4.72,16.1,9.6,8.0,29.9,33.2,21.7,3.2,3.62,0.26,1.06,2.57,-0.1,0.0,1.0,16.8902,65.1,1.3491909771386943,16.3296,0.0337541601883141,0.1456503859393787,0.5959329240691266
470,MISB,2023,8.91,-0.063,-0.027,0.064,0.87,0.074,0.906,0.0,0.0,9.09,,0.0,0.232,,5.0,3.47,0.012,-0.89,65.1,121.8,8.52,7.63,3.47,0.53,7.44,28.4,-0.3,0.7,11.4,1.8,1.3,133.1,9.41,0.96,2.46,-282.7,32.9,0.0,1.0,65.1,48.2608,-0.2993049122797737,16.8902,1.3491909771386943,0.21616007325586295,0.6719069410227343
471,NNSB,2021,44.9,1.12,1.12,0.475,-0.654,0.102,-0.707,0.0,0.0,43.8,,,0.7,0.623,19.5,-7.0,4.52,4.29,2125.0,3.92,9.21,13.5,-7.0,121.2,-180.4,-1786.0,2.5,1.1,-8.5,-6.8,2.4,19.4,-13.0,0.21,-1.32,12.1,3.83,0.0,0.0,2125.0,1725.0,-0.208544751893057,2500.0,-0.1625189294977749,0.4899268338419675,0.6334922169249653
473,NNSB,2023,44.2,-3.34,-3.3,-3.21,-2.1,0.163,-2.22,0.0,0.0,,47.7,0.0,0.855,0.85,17.0,-10.4,6.0,5.8,4590.0,3.92,19.6,25.4,-10.4,-819.0,-566.4,-2653.0,-7.5,-7.3,-12.3,30.9,-18.9,-6.12,-8.85,0.44,-1.89,-7.7,-1.76,0.0,0.0,4590.0,3430.0,-0.2913197628946051,1725.0,0.9786529735891308,0.40397953051449137,0.8230173532277615
474,RTSB,2021,48.6,1.41,1.41,0.87,2.13,0.187,1.94,5.6,38.0,54.2,,,0.912,0.452,8.3,-0.5,3.0,2.36,0.652,8129.0,5.79,8.15,-0.53,0.11,0.24,-0.07,2.9,1.8,36.6,-174.0,10.5,6.65,2.98,0.12,-10.9,5.78,1.67,0.0,0.0,0.688512,0.631164,-0.0869670135261035,0.48,0.3607466433087861,0.4283625655906254,0.6995129511750806
475,RTSB,2022,50.0,2.34,2.39,1.69,2.33,0.191,2.16,5.9,20.0,55.0,,0.0,0.953,0.419,8.55,0.72,1.55,0.55,0.596,8129.0,5.39,5.94,0.68,0.21,0.27,0.08,4.8,3.4,44.5,234.7,19.8,3.19,2.5,0.11,7.91,2.49,0.23,0.0,0.0,0.631164,3.61,1.7438973176423076,0.688512,-0.0869670135261035,0.45961441358295624,0.7452655875293541
476,RTSB,2023,53.7,2.94,3.0,2.31,2.19,0.326,2.25,0.0,0.0,58.7,,0.1,1.11,0.089,10.6,4.54,0.0,-1.39,3.61,8129.0,30.5,29.2,4.5,0.28,0.28,0.55,5.6,4.3,7.7,50.8,21.8,13.2,13.6,0.57,6.79,9.72,-0.46,0.0,1.0,3.61,2.4742800000000003,-0.3777583277373026,0.631164,1.7438973176423076,-0.49638318674622384,0.4723231175765424
477,YRSB,2021,17.8,0.359,0.359,0.12,0.601,0.244,0.357,0.0,0.0,19.6,,,0.296,0.238,5.0,-1.65,1.89,1.82,206.0,17.1,3.94,5.77,-1.65,7.0,20.8,-96.4,2.0,0.7,10.1,-7.3,2.4,32.8,11.0,0.22,-2.38,16.1,5.08,0.0,1.0,206.0,178.0,-0.146092618497496,162.0,0.2402798335571971,-0.018149280911858204,0.4180315428077523
479,YRSB,2023,18.6,1.09,1.18,0.62,0.76,0.15,0.63,0.0,0.0,20.2,,0.1,0.35,0.26,5.71,0.359,1.2,0.89,1074.0,17.1,19.6,20.5,0.36,36.2,36.7,20.9,6.4,3.3,3.4,172.7,10.9,31.6,31.1,1.05,54.5,17.3,0.76,0.0,1.0,1074.0,694.0,-0.4366733145620054,178.0,1.7973617247767248,-0.9978396237700712,0.3869026906264829
480,TASB,2023,6.17,0.317,0.355,0.317,0.407,0.093,0.312,0.0,0.0,5.85,,0.0,0.331,,1.95,1.13,,-1.12,1.72,1526.0,2.82,1.71,1.07,0.21,0.2,0.7,5.8,5.1,11.9,28.2,16.2,8.91,9.05,0.46,2.63,4.81,-3.14,0.0,2.0,1.72,1.28,-0.2954642128938359,0.475,1.2867647657728576,-0.24592524174419114,0.545695111164867
481,TATN,2022,1427.0,400.4,447.1,284.9,357.7,160.9,196.8,19.3,55.0,176.6,1030.0,48.6,82.0,2.32,1676.0,1096.0,14.5,-153.4,348.4,2179.0,809.3,656.0,1096.0,130.8,90.3,502.9,31.3,20.0,25.9,26.0,17.0,2.84,4.11,0.57,0.74,1.47,-0.34,0.0,11.0,415.6412,798.7144000000001,0.6531810469642993,542.066,-0.2655653771497188,0.22902776360101038,0.5813573785142571
482,TATN,2023,1589.0,356.6,391.7,286.3,326.6,223.6,103.0,12.4,71.0,200.2,1250.0,60.7,109.0,2.1,2045.0,1191.0,22.9,-61.2,710.6,2179.0,1653.0,1591.0,1191.0,131.4,47.3,546.6,24.7,18.0,6.7,24.0,14.0,5.77,16.0,1.04,1.39,4.06,-0.16,0.0,14.0,798.7144000000001,788.67,-0.0126554526544475,415.6412,0.6531810469642993,-0.1692389938371378,0.4870035649799281
483,TATN,2024,2030.0,403.0,478.4,306.1,425.1,174.7,235.6,14.3,75.0,279.4,1624.0,62.2,126.2,1.37,2205.0,1322.0,13.3,-104.2,690.0,2179.0,1604.0,1500.0,1322.0,140.5,108.1,606.8,23.6,15.1,15.7,23.2,13.9,5.24,6.81,0.79,1.21,3.13,-0.22,0.0,9.0,788.67,581.0,-0.3055972255520673,798.7144000000001,-0.0126554526544475,0.0899269750649376,0.5340562004080036
484,TTLK,2022,10.3,2.81,4.17,2.64,3.47,1.11,2.58,10.0,40.0,7.52,,1.4,3.04,0.0,15.9,11.2,0.0,-4.53,0.51,20844.0,10.6,6.09,10.8,0.13,0.12,0.52,40.4,25.6,24.3,23.5,16.6,4.02,4.12,1.03,0.98,1.46,-1.09,0.0,11.0,0.561,1.039559,0.6168309582214516,0.621846,-0.1029715681369718,0.18942377404767674,0.583953253553336
485,TTLK,2023,10.9,2.0,3.54,2.62,3.0,1.76,1.59,4.9,39.0,8.92,,1.5,3.56,0.0,16.4,12.7,0.0,-4.74,0.991,20885.0,20.7,16.0,12.2,0.13,0.08,0.58,32.4,24.0,7.7,20.7,16.0,7.9,13.0,1.9,1.7,4.51,-1.34,0.0,16.0,1.039559,0.763752,-0.3083087346038339,0.561,0.6168309582214516,-0.16194129142765312,0.48761167633285546
486,TTLK,2024,11.6,1.81,3.31,2.24,2.73,1.92,1.57,5.2,35.0,9.81,,1.5,4.24,0.0,17.5,13.9,0.0,-5.33,0.726,20885.0,15.2,9.83,13.4,0.11,0.08,0.64,28.5,19.3,10.4,16.1,12.8,6.77,9.65,1.31,1.13,2.97,-1.61,0.0,16.0,0.763752,0.666246,-0.1365841574306276,1.039559,-0.3083087346038339,0.18022928811096706,0.531759928298811
487,TRNFP,2022,1205.0,298.1,511.4,242.6,422.4,207.0,266.0,19.0,50.0,693.4,,213.3,228.1,38.7,3379.0,2485.0,430.0,-34.6,87550.0,5.69,634.6,600.0,2428.0,42606.0,46716.0,426333.0,42.5,20.1,53.4,9.8,7.2,2.62,2.39,0.53,0.26,1.17,-0.07,0.0,17.0,104184.5,1626.9,-4.159487002322312,168961.0,-0.4835045532056892,0.302027220461712,0.5748150888494871
488,TRNFP,2023,1331.0,309.7,552.8,304.2,425.1,268.4,224.6,12.2,42.0,778.1,,242.0,266.0,31.7,3542.0,2689.0,346.2,-146.7,1450.0,569.4,1051.0,904.0,2631.0,534.2,394.5,4620.0,41.5,22.9,27.2,11.3,8.6,3.45,4.68,0.79,0.4,1.64,-0.27,0.0,20.0,1626.9,1425.774,-0.1319615393744937,104184.5,-4.159487002322312,0.5706838170224758,0.5707172504128466
489,TRNFP,2024,1424.0,282.2,545.0,287.7,449.3,351.7,177.0,16.2,50.0,878.9,,230.8,306.5,23.9,3691.0,2858.0,275.9,-239.0,1227.0,569.4,889.1,650.1,2797.0,505.2,310.8,4911.0,38.3,20.2,25.3,10.1,7.8,3.09,5.02,0.62,0.32,1.19,-0.44,0.0,25.0,1425.774,1381.0,-0.0319069497313386,1626.9,-0.1319615393744937,0.17383737285170042,0.5530468017761366
491,URKZ,2021,15.1,0.926,1.27,2.08,2.02,0.215,1.66,0.0,0.0,1.39,12.8,,0.241,0.151,39.9,33.8,2.06,1.93,16260.0,0.548,8.91,10.8,33.8,3797.0,3031.0,61704.0,8.4,13.7,18.6,6.2,5.2,4.28,5.37,0.59,0.26,8.57,1.53,0.0,1.0,16260.0,16320.0,0.0036832454162963,15880.0,0.0236476483006748,0.06928933498321319,0.5056446943607673
493,URKZ,2023,21.8,5.53,5.84,6.15,3.1,0.48,2.5,0.0,0.0,1.77,14.5,0.3,0.255,0.185,52.7,44.8,1.57,1.14,27300.0,0.548,15.0,16.1,44.8,11228.0,4564.0,81806.0,26.8,28.2,16.7,13.7,11.7,2.43,5.98,0.69,0.33,2.76,0.2,0.0,2.0,27300.0,31000.0,0.1271005022942321,16320.0,0.5144953526549532,0.008556103788558783,0.5703435784543146
494,FIXR,2022,271.6,38.0,51.5,19.6,32.2,11.5,11.8,0.0,0.0,49.8,184.8,13.5,26.2,3.03,117.5,36.7,22.2,3.29,337.1,850.0,286.5,289.8,25.1,23.1,13.8,29.5,19.0,7.2,4.1,53.5,16.7,14.6,24.4,1.05,11.4,5.63,0.06,0.0,4.0,337.1,291.5595,-0.1451355206403559,543.1,-0.4769138428007845,0.15528045370598045,0.4932603127384764
495,FIXR,2023,280.9,32.9,49.1,29.9,35.2,5.73,19.3,3.5,28.0,58.3,190.4,15.1,32.3,2.85,134.9,66.0,15.0,-15.7,281.7,850.0,239.4,223.8,55.5,35.1,22.7,65.3,17.5,10.6,8.1,45.2,22.1,8.02,12.4,0.85,4.31,4.56,-0.32,0.0,2.0,291.5595,0.37445,-6.65754109788642,337.1,-0.1451355206403559,0.13135173899678265,0.5381279586239144
496,FIXR,2024,300.3,29.4,46.1,21.4,29.5,8.27,10.3,37345.0,175.0,66.0,205.5,16.5,38.1,4.44,123.6,49.7,18.3,11.8,0.001,100000.0,0.1,11.9,40.2,0.21,0.1,0.4,15.4,7.1,10330.0,43.1,17.3,0.0,0.01,0.0,0.0,0.26,0.26,0.0,3.0,0.37445,0.561,0.4042626228273202,291.5595,-6.65754109788642,1.0268536953228644,0.6699230086229558
498,LIFE,2022,0.38,-0.168,-0.121,-0.207,-0.003,0.003,-0.015,0.0,0.0,0.248,0.299,,0.182,0.037,1.34,0.121,0.5,0.49,4.2,301.0,1.26,1.76,-0.27,-0.69,-0.05,-0.91,-31.8,-54.5,-1.1,-171.1,-15.4,-6.11,-87.2,3.33,-4.61,-14.5,-4.06,566.67,1.0,4.2,5.12,0.1980699137620937,5.6,-0.2876820724517808,0.5395387044080409,0.6865328230155932
499,PHOR,2021,420.5,164.1,191.8,130.2,126.2,48.0,77.9,15.2,88.0,,218.8,27.7,32.8,4.95,405.4,164.6,169.8,148.1,5838.0,129.5,756.0,904.1,162.8,1005.0,601.2,1257.0,45.6,31.0,10.3,79.1,32.1,5.81,9.71,1.8,4.64,4.71,0.77,0.0,11.0,6725.375999999999,7568.834000000001,0.1181511918179537,3436.11,0.6715478171263174,-0.24534076189513532,0.46205248834654133
500,PHOR,2022,569.5,228.3,257.9,182.3,203.3,63.0,104.3,18.3,83.0,51.8,269.0,29.5,51.6,5.3,455.6,197.6,190.8,177.4,6398.0,129.5,828.5,1006.0,195.5,1408.0,805.4,1509.0,45.3,32.0,12.6,92.3,40.0,4.54,7.94,1.45,4.24,3.9,0.69,0.0,11.0,7568.834000000001,7440.11,-0.0171533928416352,6725.375999999999,0.1181511918179537,-0.09523407217593663,0.4862732299003231
501,PHOR,2023,440.3,150.8,183.0,104.1,134.3,64.2,70.2,12.9,106.0,39.9,251.6,32.3,47.4,7.18,525.6,151.5,248.1,218.9,6590.0,129.5,853.4,1072.0,148.7,803.9,542.2,1148.0,41.6,23.6,8.2,68.7,19.8,8.2,12.2,1.94,5.74,5.86,1.2,0.0,15.0,7440.11,6704.494000000001,-0.1041075858661028,7568.834000000001,-0.0171533928416352,-0.09212666067749242,0.43286753101427294
502,CNRU,2022,8.27,0.75,1.67,0.48,1.92,0.12,1.76,0.0,0.0,7.51,,,3.76,,6.97,5.01,0.0,-4.1,361.2,70.0,25.3,21.2,3.15,6.86,25.2,45.0,20.2,5.8,7.0,9.6,6.9,52.6,14.4,3.06,8.03,12.7,-2.46,0.0,1.0,361.2,614.2,0.5308887864638917,1040.0,-1.057544170592588,0.3753036156349777,0.5178621901353517
503,CNRU,2023,11.6,1.82,2.78,1.69,2.42,0.439,1.94,0.0,0.0,9.75,,0.3,4.35,,10.3,4.24,0.0,-6.43,614.2,70.0,43.0,36.5,1.77,24.2,27.7,25.3,24.0,14.6,4.5,39.9,16.4,25.4,22.1,3.71,24.3,13.1,-2.31,0.0,4.0,614.2,527.4,-0.1523613340875358,361.2,0.5308887864638917,-0.20437523366355617,0.4554907973916984
504,CNRU,2024,13.0,2.23,3.21,1.7,2.81,0.444,2.34,0.0,0.0,10.8,,0.4,4.99,,13.1,5.94,0.0,-9.22,527.4,77.7,41.0,31.7,3.64,21.9,30.1,46.8,24.7,13.1,5.7,28.7,13.0,24.1,17.5,3.15,11.3,9.9,-2.87,0.0,3.0,527.4,606.8,0.1402399735551908,614.2,-0.1523613340875358,0.08059337210417622,0.4982419733328717
505,WTCMP,2022,6.87,0.77,1.3,0.67,2.12,0.47,2.07,7.3,104.0,2.78,2.67,0.5,2.39,,56.5,47.5,0.0,-3.49,7.74,1083.0,9.41,5.92,47.5,0.62,1.91,43.8,18.9,9.8,24.7,1.4,1.2,14.0,4.55,1.37,0.2,4.56,-2.68,0.0,7.0,8.30502,12.8832,0.4390639857730833,10.19912,-0.2054412908083646,0.24608205491524945,0.5530038310220845
506,WTCMP,2023,8.36,2.56,3.02,3.6,1.98,0.378,2.47,5.6,24.0,3.17,2.93,0.5,2.64,,62.4,52.8,0.0,-12.8,12.2,1083.0,14.7,1.94,52.8,3.32,2.28,48.8,36.1,43.1,18.7,6.8,5.8,4.09,5.98,1.76,0.28,0.64,-4.24,0.0,5.0,12.8832,14.7757,0.1370598024731763,8.30502,0.4390639857730833,0.15447716922603744,0.6424070610813416
507,WTCMP,2024,9.59,3.36,3.94,3.11,2.3,0.337,4.48,6.3,35.0,3.56,3.37,0.6,3.11,,67.6,55.6,0.0,-16.5,13.9,1083.0,16.8,0.23,55.6,2.87,4.14,51.3,41.1,32.4,29.7,5.6,4.6,5.39,3.74,1.75,0.3,0.06,-4.2,0.0,4.0,14.7757,15.2581,0.0321265700890208,12.8832,0.1370598024731763,0.2501700507074414,0.6513120405890896
508,CNTL,2021,1.48,0.442,0.585,0.356,0.337,0.017,0.332,12.7,95.0,1.03,,,0.108,0.003,1.61,1.13,0.0,0.0,12.0,166.2,2.43,2.43,1.09,2.14,2.0,6.54,39.5,24.1,16.7,31.5,22.1,6.84,7.33,1.65,2.24,4.16,-0.01,0.0,1.0,13.524,10.00994,-0.3008872855424687,15.4,-0.1299016245739439,0.18343811974723018,0.5629308008462176
509,CNTL,2022,1.33,-0.103,0.128,-0.046,0.291,0.043,0.29,0.3,0.0,1.43,,,0.101,0.0,1.15,0.782,0.0,0.0,9.98,166.2,2.06,2.06,0.75,-0.28,1.75,4.5,9.6,-3.5,17.5,-5.9,-4.0,-44.8,7.1,1.55,2.75,16.1,-0.02,0.0,3.0,10.00994,15.093699999999998,0.4106988389147887,13.524,-0.3008872855424687,0.07066739484177056,0.49720450461369947
510,CNTL,2023,1.3,0.083,0.113,0.074,0.186,0.017,0.184,1.3,57.0,1.22,,0.1,0.108,,1.19,0.879,,-0.4,14.9,166.2,3.08,2.68,0.86,0.45,1.11,5.15,8.7,5.7,7.4,8.4,6.2,41.6,16.7,2.37,3.59,23.7,-3.54,0.0,1.0,15.093699999999998,10.6,-0.3534234370999382,10.00994,0.4106988389147887,-0.06808220881713875,0.4828917476424948
512,CHKZ,2022,22.5,2.08,3.16,0.45,1.49,5.08,1.83,2.8,25.0,1.61,18.8,1.1,4.73,0.7,33.5,2.0,9.34,2.88,6660.0,0.6,4.0,6.88,2.0,749.7,3049.0,3332.0,14.0,2.0,45.8,22.5,1.3,8.88,2.18,0.18,2.0,2.18,0.91,0.0,23.0,6846.4800000000005,21338.9,1.1367970465680226,5800.0,0.1658767340328976,-0.04717049358965426,0.47511081499267005
513,CHKZ,2023,44.5,5.92,9.45,2.27,1.03,20.8,-19.7,2.1,12.0,3.51,35.1,3.5,16.8,2.13,74.8,4.12,30.9,22.4,20900.0,0.6,12.5,34.9,4.1,3782.0,-32871.0,6834.0,21.2,5.1,-157.3,55.1,3.0,5.53,-0.64,0.28,3.06,3.7,2.37,0.0,47.0,21338.9,18668.0,-0.1337208700657245,6846.4800000000005,1.1367970465680226,-0.4614427379680747,0.3770275182879149
514,CHMK,2021,176.3,10.7,14.3,6.49,0.045,1.24,4.0,0.0,0.0,17.7,147.8,,0.8,10.0,252.9,43.1,185.5,180.8,4720.0,3.16,14.9,195.7,43.0,2052.0,1265.0,13610.0,8.1,3.7,26.8,15.1,2.6,2.3,3.73,0.08,0.35,13.7,12.7,0.0,1.0,4720.0,3550.0,-0.2848611961101396,2785.0,0.5275609262182167,-0.18646508949141966,0.4299501247107621
515,CHMK,2022,168.0,8.82,12.1,12.9,-2.34,1.8,0.1,0.0,0.0,17.5,141.6,3.3,,11.4,250.5,55.9,170.2,169.8,3550.0,3.16,11.2,181.1,55.9,4073.0,31.6,17680.0,7.2,7.7,0.9,23.0,5.1,0.87,112.3,0.07,0.2,14.9,14.0,0.0,1.0,3550.0,9310.0,0.9641414878016512,4720.0,-0.2848611961101396,0.05431308110852531,0.4441208604733717
516,CHMK,2023,161.5,16.1,19.6,4.18,29.1,6.89,25.6,0.0,0.0,16.0,129.4,3.4,0.998,16.3,245.5,61.7,155.7,155.1,9310.0,3.16,29.4,184.5,61.7,1322.0,8090.0,19516.0,12.1,2.6,86.9,6.8,1.7,7.04,1.15,0.18,0.48,9.41,7.91,0.0,4.0,9310.0,6070.0,-0.4277304862175688,3550.0,0.9641414878016512,-0.27620037761331784,0.4002497042143774
517,GCHE,2022,184.3,17.5,30.2,15.5,26.7,19.1,10.5,5.5,40.0,24.6,139.4,11.4,34.3,5.11,258.8,91.6,123.4,90.7,2711.0,42.2,114.4,205.1,85.1,366.2,248.0,2016.0,16.4,8.4,9.1,16.9,6.0,7.4,10.9,0.62,1.34,6.8,3.01,0.0,10.0,2860.105,4420.663,0.4354313473961732,3029.376,-0.057498320273984,-0.013736728992738825,0.4289873332752344
518,GCHE,2023,226.7,40.4,50.0,27.4,35.4,36.7,-1.74,7.9,50.0,32.9,160.7,14.2,47.1,6.67,283.7,119.7,110.7,95.4,4097.0,42.2,173.0,268.4,111.8,648.5,-41.2,2647.0,22.0,12.1,-1.0,22.9,9.7,6.32,-99.4,0.76,1.55,5.37,1.91,0.0,16.0,4420.663,4505.952,0.019109504649201,2860.105,0.4354313473961732,-0.1957298815120776,0.4248368713487681
519,GCHE,2024,259.3,30.6,46.4,20.4,31.5,36.9,-7.37,5.6,50.0,38.6,190.4,15.8,57.4,17.5,327.5,124.9,143.2,132.8,4267.0,42.2,180.2,313.0,116.2,482.0,-174.6,2752.0,17.9,7.8,-4.1,16.3,6.2,8.85,-24.4,0.69,1.55,6.75,2.87,0.0,14.0,4505.952,3551.218,-0.2381085462559213,4420.663,0.019109504649201,-0.08477064190948572,0.41175304196865486
520,ELFV,2022,50.5,-23.6,9.38,-20.2,6.24,7.85,-4.28,0.0,0.0,74.6,,3.5,2.91,3.11,65.4,25.0,34.4,29.8,0.549,35372.0,19.4,49.2,24.4,-0.57,-0.12,0.69,18.6,-40.1,-22.1,-81.0,-30.9,-0.96,-4.53,0.38,0.79,5.24,3.17,0.0,16.0,0.549,0.665,0.1916885991463233,0.862,-0.4511568291541623,0.13525862237134953,0.4520104405652189
521,ELFV,2023,60.8,8.6,12.1,4.62,12.7,9.44,0.37,0.0,0.0,52.6,,3.2,3.75,3.01,67.0,29.6,30.0,29.1,0.665,35372.0,23.5,52.6,29.2,0.13,0.01,0.82,20.0,7.6,1.6,15.6,6.9,5.09,63.6,0.39,0.81,4.33,2.4,0.0,16.0,0.665,0.515,-0.2556201399921179,0.549,0.1916885991463233,-0.09564829061732205,0.44375597677265455
522,ELFV,2024,68.6,9.49,13.5,4.54,14.0,6.79,3.8,0.0,0.0,60.1,,3.2,4.34,4.31,73.7,34.2,30.8,25.4,0.515,35372.0,18.2,43.6,33.9,0.13,0.11,0.96,19.7,6.6,20.9,13.3,6.2,4.01,4.8,0.27,0.54,3.22,1.87,0.0,10.0,0.515,0.494,-0.0416313834758137,0.665,-0.2556201399921179,0.15591734508550925,0.5030481166917145
525,RKKE,2023,50.2,2.11,2.23,0.342,-10.1,1.23,-11.3,0.0,0.0,3.27,45.7,1.1,18.3,1.14,99.2,-3.1,24.5,14.7,24330.0,1.84,44.9,59.6,-3.81,185.5,-6109.0,-2066.0,4.4,0.7,-25.1,-11.0,0.3,131.2,-3.98,0.89,-11.8,26.7,6.6,0.0,2.0,24330.0,15420.0,-0.4560447886602477,5920.0,1.413373707899517,-0.38257359003117436,0.35144636262848117
526,ETLN,2022,80.6,25.1,16.5,13.0,-45.6,1.2,-51.5,0.0,0.0,3.15,52.4,0.5,11.6,5.26,248.1,74.2,93.1,8.92,46.4,383.4,17.8,26.7,71.6,33.8,-134.2,186.6,20.5,16.1,-289.5,17.5,5.2,1.37,-0.35,0.22,0.25,1.62,0.54,0.0,1.0,46.4,83.4,0.5863488501324916,85.5,-0.611216916710505,0.4203451540168172,0.6334110650204262
527,ETLN,2023,88.8,11.9,18.1,-3.37,-46.5,2.15,-49.3,0.0,0.0,12.6,58.8,0.8,15.1,11.8,260.4,70.9,118.6,31.5,83.4,383.4,32.0,63.5,67.9,-8.79,-128.4,177.1,20.4,-3.8,-154.1,-4.8,-1.3,-9.48,-0.65,0.36,0.47,3.5,1.74,0.0,2.0,83.4,54.7,-0.4217845999367655,46.4,0.5863488501324916,-0.035949699949001365,0.543638512101072
528,ETLN,2024,131.0,23.7,27.7,-2.0,-76.7,6.47,-97.1,0.0,0.0,14.6,89.6,0.9,18.5,27.8,323.3,64.0,176.6,60.0,54.7,383.4,21.0,81.0,57.3,-5.22,-253.2,149.4,21.1,-1.5,-462.6,-3.1,-0.6,-10.5,-0.22,0.16,0.37,2.93,2.17,0.0,5.0,54.7,38.7,-0.3460241093921993,83.4,-0.4217845999367655,0.25066897591305104,0.54517768308071
532,UKUZ,2021,40.1,15.7,17.3,13.8,11.8,1.53,2.97,0.0,0.0,7.92,19.5,,1.57,9.85,76.5,-21.0,77.0,76.9,1344.0,36.1,48.5,125.4,-21.8,381.6,82.3,-602.9,43.2,34.4,6.1,-65.7,18.0,3.52,16.3,1.21,-2.23,7.25,4.44,0.0,4.0,1344.0,1222.0,-0.0951613813515542,514.0,0.9611822556279298,-0.19333622583867582,0.4439983984072885
533,UKUZ,2022,58.4,24.2,26.2,15.9,23.5,3.72,12.0,0.0,0.0,10.6,23.7,2.0,2.0,8.4,71.3,-5.0,60.0,59.3,1222.0,36.1,44.1,103.4,-5.8,441.2,333.4,-160.6,44.8,27.3,27.3,-318.6,22.3,2.77,3.66,0.76,-7.61,3.95,2.27,0.0,6.0,1222.0,1606.0,0.2732577547751663,1344.0,-0.0951613813515542,0.19705551377039893,0.5170018504055153
534,UKUZ,2023,45.4,7.84,10.2,1.8,8.25,3.83,-3.73,0.0,0.0,11.1,26.5,2.4,2.3,6.8,61.6,-9.62,55.7,55.7,1606.0,36.1,58.0,113.7,-10.4,49.8,-103.3,-288.6,22.4,4.0,-6.4,-18.7,2.9,32.2,-15.5,1.28,-5.57,11.1,5.46,0.0,8.0,1606.0,1074.0,-0.4023566194378969,1222.0,0.2732577547751663,-0.0758063337052958,0.38688287846664504
535,UGLD,2022,57.1,10.1,25.2,-20.1,18.3,18.9,-1.55,0.0,0.0,6.3,40.7,9.8,10.4,2.2,99.1,25.5,51.4,50.8,0.55,200100.0,110.1,160.8,25.5,-0.1,-0.01,0.13,44.2,-35.1,-1.4,-78.6,-20.2,-5.49,-71.0,1.93,4.32,6.38,2.01,0.0,33.0,0.55,0.639,0.149986176151018,0.55,0.0,-0.12187626956248221,0.40047721531977115
536,UGLD,2023,67.8,13.8,30.9,0.687,18.1,22.1,-2.52,0.0,0.0,9.01,45.0,9.5,11.7,3.2,120.5,32.5,33.8,33.2,0.639,200100.0,127.9,161.1,32.5,0.0,-0.01,0.16,45.6,1.0,-2.0,2.1,0.6,186.1,-50.7,1.89,3.93,5.21,1.07,0.0,33.0,0.639,0.749,0.1588345291396847,0.55,0.149986176151018,-0.11200046122184534,0.3741588609372956
